track_id,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,type,valence,song_uri
2vruX6aM3Z2enX8l6Tl4SH,0.351,0.995,0.276,0.0932,-7.148,0.091,80.313,audio_features,0.14,spotify:track:2vruX6aM3Z2enX8l6Tl4SH
3oKST2HXbmF6ZEaytf7BU3,0.413,0.938,0.125,0.121,-6.736,0.0976,136.995,audio_features,0.44,spotify:track:3oKST2HXbmF6ZEaytf7BU3
3kmFfXOeckvIVCUnZhrBAb,0.256,0.98,0.00432,0.185,-8.105,0.0959,152.739,audio_features,0.229,spotify:track:3kmFfXOeckvIVCUnZhrBAb
0WlDiAZTyACr9dDI1NhEOq,0.261,0.989,0.157,0.306,-6.611,0.111,158.487,audio_features,0.203,spotify:track:0WlDiAZTyACr9dDI1NhEOq
1AikJLUJAoyeoeLrUGU9Lo,0.387,0.158,0.896,0.117,-19.636,0.0306,100.035,audio_features,0.0381,spotify:track:1AikJLUJAoyeoeLrUGU9Lo
72TCX7wTEgfGHx3jEyAEPE,0.378,0.86,0.195,0.132,-9.0,0.0785,134.819,audio_features,0.187,spotify:track:72TCX7wTEgfGHx3jEyAEPE
6q1dNkFADUwfe97b1KyDmU,0.385,0.999,0.432,0.203,-6.442,0.112,123.969,audio_features,0.0349,spotify:track:6q1dNkFADUwfe97b1KyDmU
6x8OeZQWzLjuOIWkFrItNc,0.226,0.996,0.633,0.146,-6.294,0.065,157.724,audio_features,0.345,spotify:track:6x8OeZQWzLjuOIWkFrItNc
5PBazDNw2Yfr9YBKiIT477,0.434,0.885,0.106,0.102,-8.431,0.0557,164.762,audio_features,0.41,spotify:track:5PBazDNw2Yfr9YBKiIT477
04oX6hTKIvJ15CyKJVkDUQ,0.308,0.915,0.019,0.329,-8.932,0.123,151.231,audio_features,0.156,spotify:track:04oX6hTKIvJ15CyKJVkDUQ
4TA2eQQydOUtBjPpzGAy6n,0.288,0.942,0.451,0.206,-8.846,0.0595,155.638,audio_features,0.0769,spotify:track:4TA2eQQydOUtBjPpzGAy6n
38PJXfxUPEAeQbD6RX6pcM,0.356,0.84,0.0499,0.173,-10.096,0.123,130.492,audio_features,0.22,spotify:track:38PJXfxUPEAeQbD6RX6pcM
1pI8vYDV5gtgG5EYssJfKS,0.307,0.942,0.109,0.543,-9.216,0.0606,87.906,audio_features,0.226,spotify:track:1pI8vYDV5gtgG5EYssJfKS
3oxToSn5UXWp6nn4OTy0uN,0.157,3.03e-05,0.965,0.345,-6.246,0.121,96.13,audio_features,0.0327,spotify:track:3oxToSn5UXWp6nn4OTy0uN
65tODRkrutmYBdzHzb2ZMv,0.301,0.982,0.0128,0.0915,-4.777,0.12,143.187,audio_features,0.0924,spotify:track:65tODRkrutmYBdzHzb2ZMv
3rPneN3h5FPxpVquVL2SJG,0.424,0.973,0.00287,0.073,-6.062,0.145,130.963,audio_features,0.0388,spotify:track:3rPneN3h5FPxpVquVL2SJG
0EnA6HvtXpTCZNrfOM3Pvs,0.365,0.988,0.47,0.0769,-5.402,0.115,94.308,audio_features,0.08,spotify:track:0EnA6HvtXpTCZNrfOM3Pvs
4In7iZNlplbEBI17TtEDGV,0.306,0.978,0.0117,0.37,-4.189,0.0967,81.54,audio_features,0.225,spotify:track:4In7iZNlplbEBI17TtEDGV
78XsctM7naGLLZCrnKCnkv,0.157,3.03e-05,0.965,0.345,-6.246,0.121,96.13,audio_features,0.0327,spotify:track:78XsctM7naGLLZCrnKCnkv
5odWIWHs53TgtjFGXSmhAt,0.299,0.97,0.0953,0.304,-6.865,0.157,175.353,audio_features,0.154,spotify:track:5odWIWHs53TgtjFGXSmhAt
6mnLcQF5GYlFycGu2htkvb,0.321,0.972,0.695,0.169,-7.178,0.143,104.119,audio_features,0.0696,spotify:track:6mnLcQF5GYlFycGu2htkvb
5iPuyK4PjYTM7qngxxxPRI,0.497,0.792,0.905,0.0902,-6.655,0.0333,139.979,audio_features,0.204,spotify:track:5iPuyK4PjYTM7qngxxxPRI
0KN1IVwDxMs4MDZF5RRGtQ,0.641,0.666,0.898,0.064,-6.597,0.0324,128.037,audio_features,0.538,spotify:track:0KN1IVwDxMs4MDZF5RRGtQ
3Zk9LqexNFYB15YFB2vshS,0.367,0.657,0.878,0.118,-9.82,0.0424,119.969,audio_features,0.198,spotify:track:3Zk9LqexNFYB15YFB2vshS
42dVT64sNzN1EPr59b9TGs,0.57,0.657,0.875,0.0915,-7.759,0.0376,119.738,audio_features,0.439,spotify:track:42dVT64sNzN1EPr59b9TGs
5rTkosDj3SctQghimtqYXz,0.671,0.79,0.824,0.0851,-7.678,0.0512,125.015,audio_features,0.68,spotify:track:5rTkosDj3SctQghimtqYXz
4S0iFqlxNbwThYQWRgvBDB,0.523,0.909,0.881,0.0534,-6.41,0.0354,129.936,audio_features,0.208,spotify:track:4S0iFqlxNbwThYQWRgvBDB
7wJ4z7GdypgUwFPn0WGYax,0.648,0.627,0.825,0.0946,-9.296,0.0316,120.035,audio_features,0.272,spotify:track:7wJ4z7GdypgUwFPn0WGYax
5wZWi4x6afEx6zQ4M1B90h,0.529,0.826,0.908,0.118,-7.258,0.0517,150.002,audio_features,0.125,spotify:track:5wZWi4x6afEx6zQ4M1B90h
2Cnzv0hw0ZdsgGRxWvGjYe,0.77,0.645,0.893,0.137,-9.64,0.0436,125.006,audio_features,0.674,spotify:track:2Cnzv0hw0ZdsgGRxWvGjYe
5Hd9T55AJcyVzcvLNzP3EB,0.621,0.414,0.716,0.103,-14.249,0.0533,119.947,audio_features,0.151,spotify:track:5Hd9T55AJcyVzcvLNzP3EB
257we70VsVRMmkNxCkuITk,0.562,0.687,0.813,0.198,-8.181,0.0411,156.033,audio_features,0.242,spotify:track:257we70VsVRMmkNxCkuITk
5qOIk9AgLCvOFgpZBTld5p,0.308,0.391,0.762,0.239,-10.781,0.038,88.301,audio_features,0.104,spotify:track:5qOIk9AgLCvOFgpZBTld5p
2H9Ehrv9Pm1qN5AADpcErR,0.444,0.555,0.983,0.644,-8.914,0.0271,100.045,audio_features,0.132,spotify:track:2H9Ehrv9Pm1qN5AADpcErR
78n7okhkLTvOxYyPs3FP1x,0.612,0.714,0.87,0.0872,-6.896,0.0321,125.015,audio_features,0.525,spotify:track:78n7okhkLTvOxYyPs3FP1x
3eWDuqKzb3uketbWe08kvm,0.411,0.848,0.832,0.121,-6.919,0.0655,129.892,audio_features,0.358,spotify:track:3eWDuqKzb3uketbWe08kvm
46JYCgSSx3Ey4rEpktVL6C,0.318,0.57,0.683,0.113,-8.039,0.0424,82.407,audio_features,0.522,spotify:track:46JYCgSSx3Ey4rEpktVL6C
45famiUfatZhYarMwskbBH,0.406,0.535,0.806,0.108,-7.099,0.0386,119.065,audio_features,0.468,spotify:track:45famiUfatZhYarMwskbBH
0afZvGWrKRcYgWv1c1j7El,0.422,0.903,0.768,0.138,-5.466,0.0679,129.92,audio_features,0.466,spotify:track:0afZvGWrKRcYgWv1c1j7El
0bkOlnwhJmPt7liffxaICA,0.434,0.892,0.764,0.118,-7.887,0.0507,148.989,audio_features,0.207,spotify:track:0bkOlnwhJmPt7liffxaICA
3Aer7BFKrrFqs7t94Yr9dX,0.329,0.764,0.855,0.224,-7.776,0.0603,109.999,audio_features,0.698,spotify:track:3Aer7BFKrrFqs7t94Yr9dX
2pNCeCiLoVNs9OkTL5a9rn,0.633,0.531,0.791,0.129,-11.168,0.027,130.014,audio_features,0.152,spotify:track:2pNCeCiLoVNs9OkTL5a9rn
67ZobZ8N0xAibdfORp8uJA,0.42,0.83,0.648,0.658,-7.465,0.0507,199.998,audio_features,0.724,spotify:track:67ZobZ8N0xAibdfORp8uJA
7niovh9LrRw2vlyO1NSvT5,0.394,0.862,0.937,0.341,-7.577,0.0796,139.63,audio_features,0.329,spotify:track:7niovh9LrRw2vlyO1NSvT5
5xdUokgBbudA2TSaQMXsk6,0.562,0.749,0.781,0.0932,-10.735,0.0351,120.063,audio_features,0.385,spotify:track:5xdUokgBbudA2TSaQMXsk6
4ZskYxIkEE0PhYCLHsxcF6,0.371,0.63,0.913,0.11,-7.938,0.0521,137.92,audio_features,0.221,spotify:track:4ZskYxIkEE0PhYCLHsxcF6
257CrtLcfv4n9bBuDU4vgQ,0.588,0.755,0.684,0.163,-6.842,0.0434,102.941,audio_features,0.437,spotify:track:257CrtLcfv4n9bBuDU4vgQ
6MEyw3zOgtsKxRhFRYpP1x,0.441,0.69,0.823,0.366,-8.065,0.0568,66.646,audio_features,0.542,spotify:track:6MEyw3zOgtsKxRhFRYpP1x
1kuUcD74m4Pqmu3LYjNvMo,0.673,0.644,0.661,0.25,-8.158,0.0275,109.999,audio_features,0.604,spotify:track:1kuUcD74m4Pqmu3LYjNvMo
1v8GWXph5MkoABtgoYO5JN,0.656,0.549,0.741,0.11,-8.618,0.0275,120.01,audio_features,0.352,spotify:track:1v8GWXph5MkoABtgoYO5JN
0ueFx8tysYYVBge7QDIHcv,0.377,0.132,0.941,0.321,-15.972,0.0376,130.244,audio_features,0.208,spotify:track:0ueFx8tysYYVBge7QDIHcv
4uehGJ2tDdzmbZVeV8E3pX,0.487,0.842,0.901,0.132,-5.796,0.0694,129.989,audio_features,0.454,spotify:track:4uehGJ2tDdzmbZVeV8E3pX
3OUlrChV27jHEghj3X0Bny,0.493,0.783,0.809,0.217,-8.844,0.042,125.047,audio_features,0.118,spotify:track:3OUlrChV27jHEghj3X0Bny
7AjmuQqH7ocgyyhGKVSnRs,0.45,0.517,0.509,0.104,-11.678,0.0319,129.944,audio_features,0.662,spotify:track:7AjmuQqH7ocgyyhGKVSnRs
7x5EenGQuADy10WD8NkQBT,0.26,0.802,0.781,0.343,-8.4,0.0497,120.487,audio_features,0.13,spotify:track:7x5EenGQuADy10WD8NkQBT
0TC8GEX5oMgQJdMgFHual5,0.567,0.75,0.782,0.194,-8.317,0.0316,139.991,audio_features,0.509,spotify:track:0TC8GEX5oMgQJdMgFHual5
5iWGF9YOxaFDGQ01cmHZWB,0.598,0.688,0.774,0.0938,-10.479,0.0336,105.008,audio_features,0.486,spotify:track:5iWGF9YOxaFDGQ01cmHZWB
5Bbn4sXwfih9rpYyRdIiI3,0.233,0.784,0.821,0.0979,-9.054,0.0465,166.412,audio_features,0.686,spotify:track:5Bbn4sXwfih9rpYyRdIiI3
2yVkpjo9pUAsSCAqBwNRqu,0.472,0.678,0.8,0.695,-9.832,0.0343,170.061,audio_features,0.253,spotify:track:2yVkpjo9pUAsSCAqBwNRqu
2ZpMpVtz8izcIohz5UQSa2,0.638,0.665,0.824,0.16,-10.923,0.0772,95.025,audio_features,0.627,spotify:track:2ZpMpVtz8izcIohz5UQSa2
75HcVj6oHEKUajYqTi2u6W,0.591,0.531,0.9,0.107,-10.804,0.0303,130.035,audio_features,0.32,spotify:track:75HcVj6oHEKUajYqTi2u6W
2nJw7Vz6VTGuxrtYWGChbZ,0.472,0.72,0.9,0.284,-7.719,0.0383,149.97,audio_features,0.36,spotify:track:2nJw7Vz6VTGuxrtYWGChbZ
2WlNK8mfRvMT3m1ZOli1er,0.353,0.958,0.0521,0.0823,-4.997,0.0724,199.984,audio_features,0.264,spotify:track:2WlNK8mfRvMT3m1ZOli1er
1fGcsB1EH2Bfkv8JhfDlLB,0.492,0.944,0.000833,0.12,-4.846,0.0626,109.05,audio_features,0.386,spotify:track:1fGcsB1EH2Bfkv8JhfDlLB
0fPW7rsIvbUmXPpUib0zIl,0.447,0.979,0.00125,0.393,-4.129,0.118,109.056,audio_features,0.17,spotify:track:0fPW7rsIvbUmXPpUib0zIl
6VDhjaQT3jCDq6AhA5tOJj,0.426,0.952,0.0,0.331,-4.607,0.0723,157.912,audio_features,0.724,spotify:track:6VDhjaQT3jCDq6AhA5tOJj
4ridcRQmit3KIhYPsjngbq,0.451,0.963,1.64e-05,0.0976,-4.458,0.0816,103.966,audio_features,0.323,spotify:track:4ridcRQmit3KIhYPsjngbq
2Xm6K80Vsv35x5OJMWY7qk,0.497,0.966,6.17e-05,0.0794,-5.116,0.0595,112.507,audio_features,0.106,spotify:track:2Xm6K80Vsv35x5OJMWY7qk
2yWNm3a1Y9Ll8lo8E6iHAH,0.516,0.941,8.36e-06,0.115,-5.143,0.098,96.042,audio_features,0.324,spotify:track:2yWNm3a1Y9Ll8lo8E6iHAH
0qlcrxG9kigVlOauHY5qhT,0.229,0.876,2.79e-06,0.0695,-4.434,0.172,200.057,audio_features,0.345,spotify:track:0qlcrxG9kigVlOauHY5qhT
504UkzqUaZ4YdGT0mWyMCV,0.456,0.903,9.2e-06,0.249,-4.939,0.0405,140.0,audio_features,0.42,spotify:track:504UkzqUaZ4YdGT0mWyMCV
0ad3sgKBYpmug0OF1iDJWF,0.442,0.981,6.66e-06,0.132,-3.772,0.0683,137.991,audio_features,0.291,spotify:track:0ad3sgKBYpmug0OF1iDJWF
5KGaFMfEMf0tNeGkv1Un5x,0.48,0.981,0.00188,0.163,-4.997,0.0576,139.995,audio_features,0.363,spotify:track:5KGaFMfEMf0tNeGkv1Un5x
3bBYVHexaQGeVrwtDFoJfV,0.198,0.937,0.000322,0.193,-5.62,0.12,185.18,audio_features,0.186,spotify:track:3bBYVHexaQGeVrwtDFoJfV
7gShCi00kTK0PcpVvYg2Ko,0.472,0.99,5.28e-05,0.192,-4.059,0.0832,155.028,audio_features,0.308,spotify:track:7gShCi00kTK0PcpVvYg2Ko
1065sHlCILP4Cmm33JXu1y,0.335,0.95,1.8e-05,0.222,-3.651,0.0563,177.962,audio_features,0.259,spotify:track:1065sHlCILP4Cmm33JXu1y
4Kdk0pfH78tYPu3FVYJ9d9,0.381,0.975,1.54e-05,0.276,-5.725,0.219,196.052,audio_features,0.103,spotify:track:4Kdk0pfH78tYPu3FVYJ9d9
36zHsDMqdUgiL3dJAQud9H,0.2,0.977,0.00215,0.114,-5.71,0.133,160.056,audio_features,0.223,spotify:track:36zHsDMqdUgiL3dJAQud9H
2phAbZIlA9QgoEHsGSK6WD,0.382,0.988,8.68e-06,0.0579,-5.093,0.284,172.086,audio_features,0.1,spotify:track:2phAbZIlA9QgoEHsGSK6WD
5Fc7H21N639byTBNo4AifM,0.544,0.99,0.0,0.0977,-5.065,0.0972,128.038,audio_features,0.282,spotify:track:5Fc7H21N639byTBNo4AifM
2hm8wN2fLlx6NIA8ABpYkJ,0.272,0.424,0.91,0.288,-15.375,0.0441,103.479,audio_features,0.148,spotify:track:2hm8wN2fLlx6NIA8ABpYkJ
1pyKEEIZNLfwVaTuHhKdhi,0.193,0.996,2.53e-05,0.44,-4.4,0.142,145.053,audio_features,0.26,spotify:track:1pyKEEIZNLfwVaTuHhKdhi
54jLgG6WUCoRKrTh1y92P1,0.451,0.988,0.000135,0.12,-4.088,0.128,150.058,audio_features,0.196,spotify:track:54jLgG6WUCoRKrTh1y92P1
6FY0zGw4tC37aYz1nVxXS3,0.259,0.995,0.000453,0.581,-4.303,0.132,107.469,audio_features,0.189,spotify:track:6FY0zGw4tC37aYz1nVxXS3
7J62nYXcgHElvio5HV1Qoy,0.531,0.963,0.318,0.354,-3.254,0.095,145.011,audio_features,0.683,spotify:track:7J62nYXcgHElvio5HV1Qoy
6mbVph0fNVnBDCAmtJ19ju,0.294,0.96,0.364,0.34,-3.374,0.0918,109.989,audio_features,0.538,spotify:track:6mbVph0fNVnBDCAmtJ19ju
2ygGFf4iWs4RpFCliwNOmy,0.257,0.949,0.195,0.459,-3.29,0.0974,142.052,audio_features,0.678,spotify:track:2ygGFf4iWs4RpFCliwNOmy
3BYUn7kmZHkCHSrY85Diny,0.32,0.946,0.729,0.258,-3.439,0.0882,150.048,audio_features,0.674,spotify:track:3BYUn7kmZHkCHSrY85Diny
6dPJFNNcKfK608vCAKSKD5,0.269,0.954,0.294,0.257,-3.458,0.0713,135.413,audio_features,0.603,spotify:track:6dPJFNNcKfK608vCAKSKD5
4fNq7Qroe3WRH8pFTN5i4f,0.365,0.932,0.274,0.074,-3.531,0.1,145.042,audio_features,0.678,spotify:track:4fNq7Qroe3WRH8pFTN5i4f
4924WktaaX5cSb26agjknP,0.568,0.899,0.023,0.424,-3.313,0.0613,139.99,audio_features,0.78,spotify:track:4924WktaaX5cSb26agjknP
3lI7Yi55eueI025P0mAwdx,0.281,0.96,0.552,0.142,-4.322,0.0931,144.998,audio_features,0.369,spotify:track:3lI7Yi55eueI025P0mAwdx
6YT8l34XSqJsEupVAHjqTy,0.258,0.922,0.244,0.114,-4.947,0.122,164.612,audio_features,0.281,spotify:track:6YT8l34XSqJsEupVAHjqTy
3LnG0XgcRFohchWIFug2Hz,0.335,0.97,0.0,0.102,-2.586,0.14,195.136,audio_features,0.26,spotify:track:3LnG0XgcRFohchWIFug2Hz
1mzJwhQQGRw5MQwokY9S2U,0.427,0.98,0.0,0.19,-2.367,0.124,76.514,audio_features,0.272,spotify:track:1mzJwhQQGRw5MQwokY9S2U
7Jb0FqwGTPW4ubgknQL9hm,0.462,0.978,0.000923,0.382,-3.282,0.153,155.015,audio_features,0.21,spotify:track:7Jb0FqwGTPW4ubgknQL9hm
6MSNbqrkFFtODFkTr3x6b9,0.435,0.983,0.0,0.177,-3.309,0.222,155.04,audio_features,0.217,spotify:track:6MSNbqrkFFtODFkTr3x6b9
097sZzGZGyXbDBhLmDVFLt,0.235,0.955,0.0,0.29,-3.089,0.232,200.152,audio_features,0.518,spotify:track:097sZzGZGyXbDBhLmDVFLt
2Jxq8JhqbpqmOVcZy8B20b,0.346,0.973,0.0,0.189,-2.819,0.219,175.045,audio_features,0.219,spotify:track:2Jxq8JhqbpqmOVcZy8B20b
5uGHgZbeDynlgdoRAwqou7,0.376,0.981,4.54e-06,0.618,-2.46,0.224,159.987,audio_features,0.154,spotify:track:5uGHgZbeDynlgdoRAwqou7
37Xw3B75Jy2Gzd5UnPq24L,0.428,0.988,0.000275,0.133,-2.771,0.248,127.3,audio_features,0.189,spotify:track:37Xw3B75Jy2Gzd5UnPq24L
6HOb2qxCLZz1HYBS8CzHKO,0.442,0.968,0.0,0.342,-2.899,0.122,154.997,audio_features,0.34,spotify:track:6HOb2qxCLZz1HYBS8CzHKO
0SnMpYE5gE0VtbAzOqcXYm,0.542,0.993,0.0,0.156,-2.686,0.177,110.078,audio_features,0.351,spotify:track:0SnMpYE5gE0VtbAzOqcXYm
5aUo2dkudnZzzqraoWPOeN,0.465,0.977,5.01e-05,0.0748,-2.711,0.126,100.048,audio_features,0.271,spotify:track:5aUo2dkudnZzzqraoWPOeN
3kiduyjM7Vm5NsgyBzEbma,0.284,0.973,0.00546,0.418,-3.462,0.112,134.986,audio_features,0.351,spotify:track:3kiduyjM7Vm5NsgyBzEbma
7sxiG6BuAb28nh3qGmbz7L,0.443,0.991,0.000579,0.106,-3.458,0.281,155.045,audio_features,0.0519,spotify:track:7sxiG6BuAb28nh3qGmbz7L
0gAV3a4d7PPkXo1E9KLmxF,0.406,0.981,7.52e-06,0.282,-2.682,0.196,164.899,audio_features,0.165,spotify:track:0gAV3a4d7PPkXo1E9KLmxF
2oxkQnyl8u7K6Vi9X1usRg,0.482,0.996,4.71e-05,0.168,-2.468,0.164,145.007,audio_features,0.167,spotify:track:2oxkQnyl8u7K6Vi9X1usRg
5xXXQtmCm9gYryDfKMyanw,0.413,0.979,6.13e-05,0.0882,-3.462,0.142,155.121,audio_features,0.132,spotify:track:5xXXQtmCm9gYryDfKMyanw
5KejTAS0nTSDTzI2OSqy1z,0.245,0.984,5.43e-06,0.721,-3.349,0.133,99.969,audio_features,0.158,spotify:track:5KejTAS0nTSDTzI2OSqy1z
5Ursl5d7DP50l4dk0TFzQQ,0.512,0.99,5.96e-05,0.124,-3.883,0.117,112.539,audio_features,0.24,spotify:track:5Ursl5d7DP50l4dk0TFzQQ
2wUVi0b1CTNGzRdKjwRH8X,0.502,0.991,8.66e-05,0.0648,-4.171,0.139,107.028,audio_features,0.0676,spotify:track:2wUVi0b1CTNGzRdKjwRH8X
1imX2EkP19iBGoy4LOrtAh,0.222,0.983,3.83e-05,0.37,-3.226,0.282,140.008,audio_features,0.151,spotify:track:1imX2EkP19iBGoy4LOrtAh
3plQ0DcZjEhWTlu3BPBT9s,0.43,0.935,2.2e-05,0.408,-3.685,0.189,199.824,audio_features,0.201,spotify:track:3plQ0DcZjEhWTlu3BPBT9s
2OhkmjWeDw8JJAo20KDF1N,0.475,0.987,0.000218,0.343,-2.99,0.133,140.023,audio_features,0.356,spotify:track:2OhkmjWeDw8JJAo20KDF1N
3FizZRGHTEHuA6EPWX9h2h,0.394,0.963,0.00474,0.214,-3.867,0.107,139.921,audio_features,0.154,spotify:track:3FizZRGHTEHuA6EPWX9h2h
5ZlXDEk3EVZkDx4VMdZzbl,0.276,0.939,0.0123,0.0809,-5.434,0.18,155.019,audio_features,0.231,spotify:track:5ZlXDEk3EVZkDx4VMdZzbl
7ij7pV85UGEBg8zsyCqyfY,0.492,0.98,0.304,0.0801,-4.735,0.116,99.925,audio_features,0.0396,spotify:track:7ij7pV85UGEBg8zsyCqyfY
45Io4YhCkMpeuEV38YrZTb,0.442,0.952,0.00198,0.0643,-5.267,0.175,199.914,audio_features,0.296,spotify:track:45Io4YhCkMpeuEV38YrZTb
0zoVSb4GEJ5KfpazxUZS77,0.485,0.978,0.198,0.575,-5.383,0.234,130.89,audio_features,0.156,spotify:track:0zoVSb4GEJ5KfpazxUZS77
0bY68jDssAUZR5cVVBs269,0.23,0.977,0.464,0.162,-4.642,0.225,154.971,audio_features,0.164,spotify:track:0bY68jDssAUZR5cVVBs269
0iCSDtCHKx4FlL79KiFDp3,0.572,0.973,0.0188,0.372,-5.533,0.164,110.011,audio_features,0.148,spotify:track:0iCSDtCHKx4FlL79KiFDp3
1HCGz0rQcJ8dlHhzR6MIhv,0.593,0.475,0.947,0.161,-12.382,0.0279,109.992,audio_features,0.268,spotify:track:1HCGz0rQcJ8dlHhzR6MIhv
1qhklmg32M4ERtzxZ6wdrM,0.535,0.924,0.141,0.355,-6.091,0.0711,100.017,audio_features,0.188,spotify:track:1qhklmg32M4ERtzxZ6wdrM
0RCGpq4rKqFip9IURXcTu7,0.617,0.986,0.00346,0.525,-5.172,0.147,119.95,audio_features,0.161,spotify:track:0RCGpq4rKqFip9IURXcTu7
2dd0a5puTImBgQ72m81NQo,0.457,0.957,0.0168,0.0716,-5.533,0.366,140.09,audio_features,0.063,spotify:track:2dd0a5puTImBgQ72m81NQo
5ENYzOOSbmLggr9gnrfYNt,0.455,0.522,0.987,0.189,-14.015,0.0274,140.028,audio_features,0.492,spotify:track:5ENYzOOSbmLggr9gnrfYNt
722eo61InrpHHdhSmGIEp7,0.517,0.957,0.487,0.162,-5.128,0.12,102.46,audio_features,0.327,spotify:track:722eo61InrpHHdhSmGIEp7
6aZ0JxEM2pbIWLPDlDebIc,0.478,0.952,0.0406,0.171,-5.572,0.116,102.14,audio_features,0.258,spotify:track:6aZ0JxEM2pbIWLPDlDebIc
6GKJ2SSapRFF5CegnAkSi2,0.51,0.679,0.485,0.231,-10.578,0.0309,120.053,audio_features,0.564,spotify:track:6GKJ2SSapRFF5CegnAkSi2
3owOrCOxJeohofHwfvbVJK,0.316,0.932,0.238,0.234,-4.842,0.175,130.033,audio_features,0.268,spotify:track:3owOrCOxJeohofHwfvbVJK
4rP62uJ1vmzrToX8QTSQiD,0.45,0.538,0.82,0.157,-17.017,0.0301,144.89,audio_features,0.345,spotify:track:4rP62uJ1vmzrToX8QTSQiD
3QMqG4E4CWauPdN5UgK6bD,0.28,0.963,0.00115,0.52,-1.643,0.176,151.107,audio_features,0.116,spotify:track:3QMqG4E4CWauPdN5UgK6bD
7vhJdHYuiIDroId0GKkYQX,0.476,0.989,0.182,0.375,-1.179,0.108,110.025,audio_features,0.144,spotify:track:7vhJdHYuiIDroId0GKkYQX
7JQykQc6DTY8GtBiXNh9xT,0.369,0.97,0.00486,0.654,-2.062,0.0933,100.965,audio_features,0.0978,spotify:track:7JQykQc6DTY8GtBiXNh9xT
780ZpWvrFxIlpo3O6MxDj2,0.27,0.946,0.259,0.319,-1.59,0.11,100.015,audio_features,0.211,spotify:track:780ZpWvrFxIlpo3O6MxDj2
5IQMIPufEzLu7gEso4IzAX,0.464,0.979,0.28,0.181,-1.267,0.0857,98.987,audio_features,0.0997,spotify:track:5IQMIPufEzLu7gEso4IzAX
650nh6ECXK0hYmp2MCsZDc,0.378,0.925,0.00523,0.29,-1.807,0.15,126.038,audio_features,0.299,spotify:track:650nh6ECXK0hYmp2MCsZDc
0zYPGDIBoHHld3syt16LNR,0.167,0.974,0.243,0.398,-1.191,0.0905,185.167,audio_features,0.179,spotify:track:0zYPGDIBoHHld3syt16LNR
26JWeTcya7sDScNbeY7MsQ,0.232,0.982,0.00287,0.632,-1.361,0.148,165.568,audio_features,0.263,spotify:track:26JWeTcya7sDScNbeY7MsQ
42EboFqYCGstdTT9hI4q12,0.434,0.989,0.857,0.298,-1.13,0.0891,97.492,audio_features,0.157,spotify:track:42EboFqYCGstdTT9hI4q12
5l0q9JY3aEnyjRTUbiSGnT,0.317,0.964,0.721,0.546,-1.522,0.0995,157.557,audio_features,0.155,spotify:track:5l0q9JY3aEnyjRTUbiSGnT
6nAXmJEFREEWvc90pWPv3d,0.261,0.983,0.452,0.331,-1.435,0.101,97.939,audio_features,0.217,spotify:track:6nAXmJEFREEWvc90pWPv3d
2oFqoGmzQDzFoeq7RXS9GZ,0.165,0.97,0.261,0.286,-1.439,0.125,177.856,audio_features,0.148,spotify:track:2oFqoGmzQDzFoeq7RXS9GZ
4AyqyvhWg3vIzYyA4MWD0u,0.436,0.989,0.000887,0.336,-4.505,0.164,145.103,audio_features,0.371,spotify:track:4AyqyvhWg3vIzYyA4MWD0u
1C9vEzUZAuxXkOgcM43n0I,0.298,0.979,0.0124,0.34,-4.485,0.129,109.927,audio_features,0.231,spotify:track:1C9vEzUZAuxXkOgcM43n0I
2ODaPhOILR0JIbC1BhKmPm,0.317,0.974,0.00797,0.567,-4.821,0.179,108.732,audio_features,0.138,spotify:track:2ODaPhOILR0JIbC1BhKmPm
2kYcEqcp9h4rm7D5Kf9Xnv,0.353,0.976,0.0264,0.129,-4.917,0.128,150.021,audio_features,0.412,spotify:track:2kYcEqcp9h4rm7D5Kf9Xnv
03pIhrCQHcYp2z72i5zleA,0.246,0.99,0.0192,0.255,-4.244,0.153,93.434,audio_features,0.328,spotify:track:03pIhrCQHcYp2z72i5zleA
08j52WiODVueMt498JbRzv,0.381,0.964,0.0323,0.111,-4.794,0.174,144.97,audio_features,0.575,spotify:track:08j52WiODVueMt498JbRzv
4UcpHaUU0lHcNKEnhZH4Fu,0.667,0.953,0.0243,0.285,-4.174,0.13,140.036,audio_features,0.341,spotify:track:4UcpHaUU0lHcNKEnhZH4Fu
6yTyhwxW0dus1LT9gIzUqI,0.325,0.978,0.172,0.127,-6.446,0.109,109.682,audio_features,0.139,spotify:track:6yTyhwxW0dus1LT9gIzUqI
4sIPJ0x9xEabKrsGxDP2kb,0.513,0.975,0.626,0.245,-4.754,0.116,102.465,audio_features,0.143,spotify:track:4sIPJ0x9xEabKrsGxDP2kb
3Ks0l9pRwBoobHURPrTNPs,0.329,0.926,0.746,0.0816,-3.966,0.141,185.124,audio_features,0.464,spotify:track:3Ks0l9pRwBoobHURPrTNPs
6OyFED2JFZZ0MDTVNhFAjR,0.46,0.985,0.431,0.629,-3.602,0.145,95.002,audio_features,0.152,spotify:track:6OyFED2JFZZ0MDTVNhFAjR
1QPLU5btsEVELhCNshL2QC,0.259,0.933,0.11,0.399,-6.167,0.206,145.777,audio_features,0.0391,spotify:track:1QPLU5btsEVELhCNshL2QC
